P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
CAPY	CALI	FAPE	10.191228513776558	0.0	0.9394061776559924	1105330282.046875	16012686.078125	11859670.390625	3255952.703125	379122.28125	17161305.765625	2720381.453125	457371.90625	11023520.640625	101698446.703125	3152829.78125	683401.65625	1604974.15625	2064432.28125	130577.15625
CAPY	CALI	FAPU	9.60211309387889	0.0	0.9422415187632405	1110353373.890625	16516550.359375	11850285.484375	3251737.546875	393801.96875	17035117.234375	2745796.296875	446332.46875	10999456.046875	102514303.484375	3151454.71875	693403.09375	1606370.84375	2058432.84375	124747.71875
CAPY	CALI	FAVI	11.68055030695819	0.0	0.9303295994798196	355999298.3125	4750266.1875	3843532.1875	1038799.1875	115458.125	5531392.25	840575.25	125828.0	3487518.5	32637275.25	955323.75	222844.0	507403.25	657571.0	40721.75
CAPY	CALI	FDEN	10.1975429392723	0.0	0.9364672375589327	988001027.0625	15212270.25	10666049.625	2860972.9375	351275.375	15300699.1875	2360459.25	396465.0	9737986.25	89437469.5625	2820576.125	620340.625	1416520.75	1813503.75	118977.25
CAPY	CALI	PEPA	7.557851181397657	2.0650148258027912e-14	0.9540615389522205	1139700163.15625	20939979.21875	12112687.03125	3397426.28125	464961.8125	17611521.15625	2984950.90625	572775.5625	11551343.46875	105318289.71875	3550715.9375	713937.6875	1648051.9375	2136864.4375	148171.6875
CAPY	CALI	PAXI	6.177416546719388	3.2710922859280345e-10	0.9803107432615535	1010953519.921875	21984288.140625	11168621.890625	2491936.640625	465295.65625	15723123.515625	2199514.265625	529889.15625	16758966.640625	86010062.765625	4338279.53125	862523.28125	1359186.90625	1685918.15625	165257.53125
CAPY	CALI	PCOR	4.866333341698069	5.692251564548556e-07	0.9842633156533988	1055097851.640625	20323685.421875	11485007.984375	2686499.359375	485337.84375	16355030.234375	2445210.984375	535739.21875	17536782.421875	89448123.046875	4333746.46875	877797.71875	1430631.09375	1766067.21875	168902.34375
CAPY	CALI	PEEX	7.586361836299388	1.6653345369377348e-14	0.9751783200103188	1002604032.1875	19094299.3125	10784328.5625	2611974.9375	452325.0	15803792.8125	2247206.4375	496940.25	16577998.4375	85091806.6875	4103176.375	836740.0	1335964.125	1712850.375	159672.5
CASE	CALI	PEEX	5.829324032677986	2.7914530686956596e-09	0.9933128335198357	342457418.375	7061978.25	1260767.625	291672.125	49493.125	1907924.375	237826.625	56463.625	8236046.25	29772467.875	1852896.0	108283.375	143854.5	182511.0	16377.875
CALI	CSEL	CATH	6.2922033529329875	1.5717493972999819e-10	0.7498678928986285	1246377245.25	5605868.875	4906836.1875	1837553.4375	82686.25	4398715.0625	1605167.6875	56504.125	2301834.0	139600639.75	969382.125	67452.75	743653.125	715896.5	14433.875
CATH	CALI	FAVI	5.376213162710941	3.8119030376648766e-08	0.9904673200414941	379412551.078125	5644629.296875	1748367.359375	364001.546875	47549.21875	2004588.796875	308125.109375	53159.71875	6113815.171875	35695123.609375	1443290.34375	97658.09375	201275.59375	231176.96875	16618.09375
CPAR	CALI	FABR	9.732489605077514	0.0	0.9296306287720553	847435776.59375	11570681.40625	9302763.34375	2387971.59375	279199.8125	10663818.34375	1953475.34375	261537.5625	7693487.15625	75965074.78125	2152094.0625	443711.5625	1190343.4375	1450723.6875	86377.3125
CPAR	CALI	FADE	11.636531803039835	0.0	0.9181161033144628	839837473.6875	14000053.125	9100914.375	2448863.0625	288590.25	10653940.125	1928751.1875	293865.375	7760460.5625	75047162.25	2366702.625	431124.0	1146622.5	1442286.375	89440.5
CPAR	CALI	FAFR	11.364306150616226	0.0	0.9206093273681322	865830911.125	11855885.0	9391251.125	2507404.75	266013.0	10990873.4375	1992138.0625	271289.625	7967138.6875	77374080.3125	2269003.125	449428.875	1207933.125	1487881.125	91007.625
CPAR	CALI	FAIM	13.032591230731496	0.0	0.9107524255002488	856391709.203125	13589111.296875	9083678.421875	2555213.609375	311887.46875	10972536.359375	1964295.171875	293264.96875	7994491.546875	76605473.859375	2419363.59375	441502.46875	1195110.34375	1473897.71875	95063.96875
CPAR	CALI	FAPA	10.097731449581218	0.0	0.9299951848888145	872225860.796875	13255242.265625	9425565.828125	2495558.078125	292132.78125	11101009.765625	2034921.765625	285335.15625	8154351.578125	77932096.953125	2445516.65625	449496.28125	1236962.15625	1496615.15625	89356.78125
CPAR	CALI	FAPE	10.883767410854189	0.0	0.9254099236370096	864306662.359375	12577778.140625	9371732.703125	2468675.890625	289046.65625	10956783.078125	1977385.140625	285151.78125	8072637.453125	77202875.640625	2350199.15625	444310.90625	1213417.65625	1479423.28125	90230.15625
CPAR	CALI	FAPU	11.182858107320737	0.0	0.9225140050165788	870864565.84375	12872632.34375	9383088.78125	2502715.46875	291727.3125	11131447.34375	1995453.90625	278404.3125	8034685.84375	78132377.28125	2367981.9375	457955.4375	1226358.1875	1507150.3125	89434.6875
CPAR	CALI	FAVI	9.190524701936578	0.0	0.9342930977756121	288692535.0	3720388.75	3151441.3125	804080.6875	85291.0	3640437.0	666032.375	86560.875	2628955.3125	25729487.3125	724894.875	150619.875	398562.0	487409.5	29313.125
CPAR	CALI	FDEN	7.635977644377557	1.1324274851176597e-14	0.9449623616186571	840678574.59375	11971039.21875	9283339.03125	2306555.59375	270241.0625	10504407.84375	1966643.53125	271523.8125	7802724.34375	74902261.15625	2245989.9375	438196.4375	1194436.9375	1420697.8125	87754.6875
CPAR	CALI	PEPA	14.510999692632895	0.0	0.9024175884103743	868310454.171875	15985950.578125	9201454.890625	2680594.578125	349786.78125	11083529.640625	2011368.953125	324841.65625	8200199.140625	77767000.078125	2568567.53125	459557.90625	1209738.40625	1514397.53125	95597.15625
CPAR	CALI	PALT	10.861276296964029	0.0	0.959777466997369	803386262.0625	16228524.9375	8651198.8125	2150539.0625	369906.625	10417099.6875	1688544.6875	338380.375	12712509.5625	66264893.0625	3176612.625	602792.625	1036892.125	1267227.625	105218.125
CPAR	CALI	PBON	9.726875993176497	0.0	0.9643177693258905	807578345.40625	15884970.03125	8676111.78125	2108439.46875	368967.8125	10432481.09375	1696032.90625	351374.8125	12841383.65625	66769050.34375	3186457.0625	620197.5625	1045577.3125	1271779.4375	110607.3125
CPAR	CALI	PCOR	8.772159009949807	0.0	0.9678079030653468	818798982.40625	15678146.78125	8884521.34375	2095818.28125	383687.1875	10560310.46875	1722817.03125	353791.0625	12936549.34375	67440969.28125	3192768.6875	623794.9375	1060167.9375	1270990.3125	112913.9375
CPAR	CALI	PEEX	8.127758370924003	2.220446049250313e-16	0.9696277616984185	768614755.140625	14285956.859375	8294521.859375	1926292.796875	350769.84375	9894830.234375	1594244.546875	321067.96875	12194819.921875	63417948.734375	3005395.59375	577504.59375	985815.46875	1179102.09375	104411.34375
CPAR	CALI	PEIN	9.267639496121301	0.0	0.9660799253817703	266811679.625	5200049.375	2906071.5625	682073.4375	120339.25	3456613.9375	552754.0625	110437.25	4235907.875	21968263.375	1059160.25	203717.25	345068.625	418261.375	36469.75
CPAR	CALI	PESE	9.502299990636171	0.0	0.9641723905480877	253865420.5625	5165362.875	2757099.625	662067.6875	121112.5	3272790.4375	531771.125	109444.75	4038238.625	20951194.1875	1019015.0	191289.75	326826.0	391799.375	35756.5
CPAR	CALI	PINT	8.551277443810005	0.0	0.9683043041159992	794023348.953125	16546755.296875	8617634.921875	2038833.234375	366848.84375	10243245.296875	1679950.734375	356901.21875	12643820.109375	65478289.421875	3238122.96875	612785.46875	1035986.46875	1236932.84375	108907.21875
CPAR	CALI	PREI	8.58118806928693	0.0	0.9687364269761783	272391348.25	5190194.4375	2996379.875	694597.4375	113099.5	3542048.9375	573176.125	114986.0	4335549.9375	22446710.0	1062577.375	206655.25	355695.0	422588.125	37193.75
CPAR	CALI	PSCH	9.747463184884193	0.0	0.9638333160840994	787518155.875	16116709.25	8475192.5	2072827.25	363826.625	10217990.9375	1663334.9375	349133.0	12576205.3125	65027347.4375	3172286.125	590311.375	1008413.75	1251194.75	105641.875
CALI	FABR	PALT	8.3444584049746	0.0	0.9360012814547334	999312823.0	18645018.3125	13070032.0625	3662000.375	491416.25	17225311.8125	3193692.0	632567.125	10042848.5	84022515.6875	3065742.5	738108.875	1555170.25	2186046.875	147892.375
CALI	FABR	PAXI	10.453074314743484	0.0	0.9244814038641944	969031457.1875	19353342.0	12721993.0	3475623.4375	499367.875	17103308.125	2911333.0625	609574.125	9819246.9375	81061505.875	3099295.25	717172.5	1496925.875	2121745.875	147992.875
CALI	FABR	PBON	8.493240310291544	0.0	0.9346170035327439	1002732695.1875	18167963.125	13278477.75	3719032.6875	495382.5	17436492.0625	3239098.875	635800.25	10099511.0	84405357.1875	3072592.0	750304.75	1596528.25	2210426.625	156286.75
CALI	FABR	PCOR	9.794235950720722	0.0	0.9278620008808885	1014093871.171875	18025585.703125	13207589.578125	3683368.890625	484643.65625	17609087.203125	3136594.390625	639042.53125	10169382.765625	84811493.078125	3078676.28125	742244.78125	1557047.78125	2218346.65625	156889.53125
CALI	FABR	PEEX	8.367737183822227	0.0	0.9345966256795912	958651959.8125	16633717.8125	12507740.9375	3466031.3125	432591.375	16653077.375	3009826.25	596733.5	9528873.875	80030790.75	2891879.75	703413.5	1490852.5	2077892.75	135745.5
CALI	FABR	PEIN	8.673680685774642	0.0	0.9349178812915555	334036524.6875	5904977.1875	4383476.4375	1206661.0625	152999.875	5752099.9375	1045614.5625	206922.125	3359080.3125	27928665.4375	1004111.625	245369.375	522094.375	724623.625	49147.375
CALI	FABR	PESE	7.518645653347139	2.7977620220553945e-14	0.9403971643287529	318677912.6875	6105052.9375	4188550.0	1175905.25	154081.625	5501784.125	1037266.875	212869.125	3224665.0625	26690453.1875	1000242.875	234499.625	502844.0	700814.25	47076.375
CALI	FABR	PINF	11.352246965335356	0.0	0.9183441637234787	1000443376.375	19025822.9375	13242267.125	3649121.5625	479299.25	17530559.375	3024021.5625	601446.25	10054222.5	83707396.3125	3097399.875	730538.125	1540966.875	2204651.875	147862.0
CALI	FABR	PINT	10.454793289220332	0.0	0.923344168006527	986040772.578125	18927746.359375	12923527.046875	3628074.671875	518422.09375	16940280.859375	3051290.234375	638580.46875	9998844.421875	82537480.796875	3118925.84375	725353.34375	1540598.34375	2167580.59375	154829.34375
CALI	FABR	PREI	9.585912568437701	0.0	0.9296743550505845	338330568.3125	5927844.4375	4503560.0625	1235056.5625	162422.625	5871372.4375	1055872.9375	198734.375	3424602.3125	28354713.8125	1028674.625	250195.125	527410.625	742258.625	50943.125
CALI	FABR	PSCH	8.419929294220896	0.0	0.935252881398172	980924305.875	18712632.5	12942191.125	3649107.375	515451.625	17115010.5625	3177692.1875	642758.375	9987144.4375	82246300.4375	3062041.25	737416.0	1562435.375	2138165.5	150787.375
CALI	FADE	PALT	8.440325205342706	0.0	0.9359807819018299	1035366929.59375	19193148.53125	15413002.84375	3875563.96875	575431.8125	17692195.78125	3388032.03125	654022.5625	10515899.84375	87272380.46875	3206434.3125	834492.4375	1786959.5625	2223912.1875	162343.0625
CALI	FADE	PAXI	6.414239677663883	7.10949077387113e-11	0.9522089256175044	1000164349.171875	20418560.328125	15480852.828125	3551282.515625	564983.65625	17404669.765625	3191965.953125	661087.53125	10351136.203125	83859196.265625	3262830.28125	820313.03125	1751595.28125	2139922.28125	168987.90625
CALI	FADE	PBON	8.396759628776538	0.0	0.9364532459059971	1039967526.25	18841546.375	15720316.0	3929426.875	582882.25	17906050.9375	3440789.5625	653319.375	10641566.4375	87520928.3125	3188745.875	833736.875	1799003.625	2249323.375	171961.875
CALI	FADE	PCOR	9.229716286982107	0.0	0.932262407733662	1041497038.046875	18543747.140625	15861333.515625	3879371.640625	559239.40625	18059192.765625	3348196.015625	639568.28125	10658687.140625	87254132.515625	3192865.90625	839124.53125	1796932.90625	2255791.03125	172229.15625
CALI	FADE	PEEX	5.7736539610023945	3.890356481406343e-09	0.9542826912865586	991163226.78125	17403303.28125	15227614.59375	3610217.40625	511136.1875	17025214.78125	3282989.96875	626839.4375	10113389.40625	83217887.46875	3050378.8125	801410.1875	1745145.6875	2115542.8125	154847.1875
CALI	FADE	PEIN	8.303797624362007	0.0	0.9375882937491934	342542309.4375	5992684.0	5186470.9375	1270867.125	184957.75	5855134.625	1112142.9375	209671.5	3496598.5	28695146.3125	1041317.75	275137.25	591873.375	736560.5	54563.0
CALI	FADE	PESE	8.429278569743017	0.0	0.9347075483455402	330286605.4375	6228089.125	5066587.125	1260561.8125	182410.25	5660596.5	1100378.8125	216149.375	3393511.5625	27785524.75	1041021.875	262498.375	580156.375	717096.5	53032.125
CALI	FADE	PINF	7.409154365083671	6.405986852087153e-14	0.9448548800920039	1021019730.8125	19320004.5625	15757273.0	3664006.75	540701.125	17682255.625	3245119.625	605154.375	10422319.4375	85446096.0625	3179521.875	811312.125	1770090.0	2192639.5	166512.125
CALI	FADE	PINT	8.128439834886644	2.220446049250313e-16	0.9392073376664402	1018541303.75	19680123.625	15502184.75	3791840.625	585479.5	17522148.1875	3326429.1875	647660.5	10516735.0625	85403486.5625	3243372.5	823182.0	1768642.25	2201811.125	170336.375
CALI	FADE	PREI	7.964388321523891	8.881784197001252e-16	0.940612090436658	348380515.5625	6047185.3125	5293697.25	1286684.75	185800.875	5999043.5	1133102.0	204870.125	3565613.8125	29184631.1875	1059611.875	280404.625	601819.75	749113.5	55786.875
CALI	FADE	PSCH	9.461154265811215	0.0	0.9280993981274478	1010529344.1875	18990794.75	15226003.5	3901322.1875	589828.375	17533733.375	3356612.0625	638315.875	10387779.0625	84768109.25	3163388.25	818202.875	1758989.25	2175857.0	163151.0
CALI	FAFR	FAPA	4.912247388681581	4.5084454147747977e-07	0.020333937107507076	1181591945.5625	9284487.1875	7222940.3125	11814152.9375	314768.5	23091980.4375	1779434.3125	310672.5	1987714.8125	110699550.8125	1184177.125	270626.875	939398.5	4176811.75	74446.375
CALI	FAFR	FDEN	5.282549791096445	6.38299066935133e-08	0.0302891747827137	1052650650.421875	9352170.515625	7725461.890625	9094046.140625	302089.53125	20112748.578125	1834319.078125	318815.15625	2061078.578125	96962971.078125	1161480.40625	298151.28125	995993.53125	3410009.28125	77680.53125
CALI	FAFR	PEPA	4.635556633594364	1.7818117288292967e-06	0.0270219461997318	1147431584.203125	13811938.109375	8475969.296875	10089789.421875	387420.96875	21711640.484375	2229558.484375	430481.71875	2447856.046875	107026900.671875	1503324.71875	316874.46875	1110150.34375	3771086.96875	88610.09375
CALI	FAFR	PALT	9.17637633205423	0.0	0.9317753788368367	1050228823.53125	19551848.15625	12739615.96875	3893480.15625	525209.4375	18172162.96875	3364404.40625	659557.9375	10590237.96875	88538241.03125	3254075.3125	772896.8125	1616113.0625	2279628.0625	165384.1875
CALI	FAFR	PAXI	9.527587834677545	0.0	0.9317366820527972	1015523147.359375	20169137.078125	12551857.703125	3639997.328125	492215.53125	17917040.140625	3110025.890625	643080.03125	10343688.765625	85214605.140625	3265093.40625	756618.53125	1558368.15625	2197423.53125	162165.40625
CALI	FAFR	PBON	9.096209284962441	0.0	0.9322557039122125	1055423744.1875	19352019.0625	13108357.9375	3940234.9375	520569.625	18401447.875	3412304.125	675608.5	10677366.125	88832770.875	3259029.75	775411.875	1653453.125	2298160.625	175257.375
CALI	FAFR	PCOR	9.780105587341	0.0	0.9297707182858264	1059479579.703125	18996721.796875	13106020.921875	3880875.359375	514247.96875	18541066.921875	3319503.609375	663866.71875	10751546.234375	88864795.671875	3282554.09375	785131.96875	1623521.09375	2291750.34375	168713.59375
CALI	FAFR	PEEX	7.170541856622892	3.7614356074300304e-13	0.9438356414721285	1009259368.625	17705034.3125	12311340.4375	3690075.25	459238.125	17609985.625	3283048.8125	642592.625	10123081.6875	84745111.25	3082624.625	744528.875	1569933.125	2180269.5	157161.125
CALI	FAFR	PEIN	8.858975554662	0.0	0.9342645196965718	348677690.125	6143475.625	4303199.0	1279045.5	163165.5	6044381.625	1109704.625	217617.75	3516459.25	29288851.5	1061168.5	254714.5	541151.0	751959.0	55326.5
CALI	FAFR	PESE	7.809492171699397	2.886579864025407e-15	0.9397801945325428	336127493.9375	6446574.5	4159496.6875	1250289.125	172505.0	5848413.3125	1101871.75	227554.25	3418048.4375	28264208.625	1067912.75	247272.875	525883.0	730715.0	52848.75
CALI	FAFR	PINF	10.525278643713559	0.0	0.925449819931324	1046228502.859375	19869837.140625	12981974.765625	3787243.328125	499920.40625	18346301.578125	3193161.390625	622302.03125	10567966.140625	87751721.953125	3255982.90625	751855.15625	1598896.53125	2271264.03125	162865.78125
CALI	FAFR	PINT	8.819746910320408	0.0	0.9353567170894835	1034677521.21875	20207818.46875	12784620.71875	3801344.90625	528265.4375	17890753.46875	3297704.28125	672863.8125	10585138.03125	86841572.21875	3313878.3125	759543.3125	1607650.3125	2246171.9375	168974.5625
CALI	FAFR	PREI	9.697957505358378	0.0	0.9304002790847413	353938621.875	6286364.625	4370801.875	1294026.875	170429.25	6191614.1875	1108346.8125	211236.5	3590494.4375	29676044.0625	1090036.0	261860.375	543786.625	770810.0	56401.5
CALI	FAFR	PSCH	8.985662163873569	0.0	0.9332524731675252	1026763931.1875	19447952.875	12763118.875	3840043.1875	526259.125	18000770.875	3324992.0625	647112.5	10526348.5625	86359574.75	3250014.125	756503.25	1609322.875	2217964.5	164449.25
CALI	FAIM	PALT	9.480572282990883	0.0	0.929078868132448	1054296385.75	19635558.25	14956132.75	4012828.25	576672.75	18185776.9375	3458824.4375	656740.875	10716368.4375	89053101.4375	3281124.125	859632.875	1787533.125	2349556.875	167993.125
CALI	FAIM	PAXI	6.9719609874550486	1.5727419366839968e-12	0.9476589661181795	1016879433.171875	20551046.015625	14871713.890625	3667641.515625	567976.65625	17759790.203125	3272176.953125	668388.65625	10432248.328125	85333634.203125	3268735.78125	848180.15625	1752917.53125	2233016.65625	175312.28125
CALI	FAIM	PBON	9.888947300139268	0.0	0.9262534558871179	1061924778.78125	19290634.21875	15260998.96875	4094344.09375	590483.1875	18317194.03125	3511900.28125	670536.6875	10827369.78125	89480631.28125	3281291.6875	876016.9375	1832921.9375	2362819.0625	180615.0625
CALI	FAIM	PCOR	9.199188868979828	0.0	0.9325434381321687	1063171662.671875	18964556.140625	15246414.390625	3970136.515625	558016.03125	18508985.328125	3434258.953125	658015.65625	10842420.453125	89149215.078125	3272064.40625	864513.65625	1806304.40625	2357554.15625	176604.15625
CALI	FAIM	PEEX	5.490281172641005	2.0113819720890547e-08	0.9560880306515273	1005990094.375	17652891.8125	14507152.375	3671298.4375	507604.75	17411452.1875	3356875.75	644573.125	10202748.8125	84387688.75	3075859.0	811150.75	1738151.5	2201913.25	162460.125
